index,subj_idx,stim,movie,rt,response,run,accuracy
2338,191336,Mental,Scaring.AVI,2.414,1,1,1.0
2339,191336,Mental,SEDUCING-B.AVI,0.691,1,1,1.0
2340,191336,Random,STAR-A.AVI,0.502,0,1,1.0
2341,191336,Mental,SURPRISING-B.AVI,1.108,1,1,1.0
2342,191336,Random,TENNIS-A.AVI,1.317,0,1,1.0
2343,578057,Mental,COAXING-B.AVI,1.322,1,0,1.0
2344,578057,Random,BILLIARD-A.AVI,2.133,0,0,1.0
2345,578057,Random,DRIFTING-A.AVI,2.134,0,0,1.0
2346,578057,Mental,Fishing.AVI,1.197,1,0,1.0
2347,578057,Random,Random mechanical.AVI,0.954,1,0,0.0
2348,673455,Mental,COAXING-B.AVI,0.981,1,0,1.0
2349,673455,Random,BILLIARD-A.AVI,0.809,0,0,1.0
2350,673455,Random,DRIFTING-A.AVI,0.899,0,0,1.0
2351,673455,Mental,Fishing.AVI,0.927,1,0,1.0
2352,673455,Random,Random mechanical.AVI,1.003,0,0,1.0
2353,389357,Mental,COAXING-B.AVI,1.031,9,0,9.0
2354,389357,Random,BILLIARD-A.AVI,0.916,0,0,1.0
2355,389357,Random,DRIFTING-A.AVI,0.945,0,0,1.0
2356,389357,Mental,Fishing.AVI,1.001,1,0,1.0
2357,389357,Random,Random mechanical.AVI,0.972,0,0,1.0
2358,800941,Mental,COAXING-B.AVI,1.014,9,0,9.0
2359,800941,Random,BILLIARD-A.AVI,0.939,0,0,1.0
2360,800941,Random,DRIFTING-A.AVI,0.631,0,0,1.0
2361,800941,Mental,Fishing.AVI,0.429,1,0,1.0
2362,800941,Random,Random mechanical.AVI,0.952,9,0,9.0
2363,731140,Mental,COAXING-B.AVI,0.85,1,0,1.0
2364,731140,Random,BILLIARD-A.AVI,1.69,0,0,1.0
2365,731140,Random,DRIFTING-A.AVI,1.005,0,0,1.0
2366,731140,Mental,Fishing.AVI,0.887,1,0,1.0
2367,731140,Random,Random mechanical.AVI,1.608,0,0,1.0
2368,180432,Mental,Scaring.AVI,0.732,1,1,1.0
2369,180432,Mental,SEDUCING-B.AVI,0.598,1,1,1.0
2370,180432,Random,STAR-A.AVI,0.67,0,1,1.0
2371,180432,Mental,SURPRISING-B.AVI,0.495,1,1,1.0
2372,180432,Random,TENNIS-A.AVI,1.109,9,1,9.0
2373,205725,Mental,Scaring.AVI,0.643,1,1,1.0
2374,205725,Mental,SEDUCING-B.AVI,0.56,1,1,1.0
2375,205725,Random,STAR-A.AVI,0.937,0,1,1.0
2376,205725,Mental,SURPRISING-B.AVI,0.716,1,1,1.0
2377,205725,Random,TENNIS-A.AVI,0.538,0,1,1.0
2383,197651,Mental,COAXING-B.AVI,1.255,1,0,1.0
2384,197651,Random,BILLIARD-A.AVI,1.389,0,0,1.0
2385,197651,Random,DRIFTING-A.AVI,1.007,0,0,1.0
2386,197651,Mental,Fishing.AVI,0.852,1,0,1.0
2387,197651,Random,Random mechanical.AVI,1.073,0,0,1.0
2393,148032,Mental,Scaring.AVI,0.693,1,1,1.0
2394,148032,Mental,SEDUCING-B.AVI,0.507,1,1,1.0
2395,148032,Random,STAR-A.AVI,0.838,0,1,1.0
2396,148032,Mental,SURPRISING-B.AVI,1.033,1,1,1.0
2397,148032,Random,TENNIS-A.AVI,1.186,0,1,1.0
2398,111716,Mental,COAXING-B.AVI,0.9,1,0,1.0
2399,111716,Random,BILLIARD-A.AVI,0.999,0,0,1.0
2400,111716,Random,DRIFTING-A.AVI,1.25,0,0,1.0
2401,111716,Mental,Fishing.AVI,1.447,1,0,1.0
2402,111716,Random,Random mechanical.AVI,0.892,0,0,1.0
2403,172332,Mental,COAXING-B.AVI,1.133,1,0,1.0
2404,172332,Random,BILLIARD-A.AVI,1.529,0,0,1.0
2405,172332,Random,DRIFTING-A.AVI,0.98,0,0,1.0
2406,172332,Mental,Fishing.AVI,0.954,1,0,1.0
2407,172332,Random,Random mechanical.AVI,1.138,0,0,1.0
2408,594156,Mental,Scaring.AVI,0.691,1,1,1.0
2409,594156,Mental,SEDUCING-B.AVI,0.827,1,1,1.0
2410,594156,Random,STAR-A.AVI,0.894,9,1,9.0
2411,594156,Mental,SURPRISING-B.AVI,0.897,1,1,1.0
2412,594156,Random,TENNIS-A.AVI,0.445,0,1,1.0
2413,100307,Mental,Scaring.AVI,0.542,1,1,1.0
2414,100307,Mental,SEDUCING-B.AVI,0.363,1,1,1.0
2415,100307,Random,STAR-A.AVI,0.481,0,1,1.0
2416,100307,Mental,SURPRISING-B.AVI,0.532,1,1,1.0
2417,100307,Random,TENNIS-A.AVI,0.669,0,1,1.0
2418,310621,Mental,Scaring.AVI,1.003,1,1,1.0
2419,310621,Mental,SEDUCING-B.AVI,1.08,1,1,1.0
2420,310621,Random,STAR-A.AVI,1.031,0,1,1.0
2421,310621,Mental,SURPRISING-B.AVI,0.975,1,1,1.0
2422,310621,Random,TENNIS-A.AVI,2.211,9,1,9.0
2423,136126,Mental,Scaring.AVI,1.25,1,1,1.0
2424,136126,Mental,SEDUCING-B.AVI,1.279,1,1,1.0
2425,136126,Random,STAR-A.AVI,1.004,0,1,1.0
2426,136126,Mental,SURPRISING-B.AVI,1.601,1,1,1.0
2427,136126,Random,TENNIS-A.AVI,0.995,0,1,1.0
2428,168240,Mental,Scaring.AVI,0.84,1,1,1.0
2429,168240,Mental,SEDUCING-B.AVI,0.637,1,1,1.0
2430,168240,Random,STAR-A.AVI,0.347,0,1,1.0
2431,168240,Mental,SURPRISING-B.AVI,0.827,1,1,1.0
2432,168240,Random,TENNIS-A.AVI,0.421,0,1,1.0
2433,583858,Mental,Scaring.AVI,0.774,1,1,1.0
2434,583858,Mental,SEDUCING-B.AVI,0.603,1,1,1.0
2435,583858,Random,STAR-A.AVI,0.681,0,1,1.0
2436,583858,Mental,SURPRISING-B.AVI,0.769,1,1,1.0
2437,583858,Random,TENNIS-A.AVI,0.584,0,1,1.0
2438,176441,Mental,Scaring.AVI,0.468,1,1,1.0
2439,176441,Mental,SEDUCING-B.AVI,0.641,1,1,1.0
2440,176441,Random,STAR-A.AVI,0.268,0,1,1.0
2441,176441,Mental,SURPRISING-B.AVI,0.418,1,1,1.0
2442,176441,Random,TENNIS-A.AVI,0.636,0,1,1.0
2443,555651,Mental,COAXING-B.AVI,2.254,1,0,1.0
2444,555651,Random,BILLIARD-A.AVI,1.269,0,0,1.0
2445,555651,Random,DRIFTING-A.AVI,0.695,0,0,1.0
2446,555651,Mental,Fishing.AVI,0.667,1,0,1.0
2447,555651,Random,Random mechanical.AVI,1.5,0,0,1.0
2448,713239,Mental,Scaring.AVI,1.469,1,1,1.0
2449,713239,Mental,SEDUCING-B.AVI,0.979,1,1,1.0
2450,713239,Random,STAR-A.AVI,1.109,0,1,1.0
2451,713239,Mental,SURPRISING-B.AVI,1.176,1,1,1.0
2452,713239,Random,TENNIS-A.AVI,1.339,0,1,1.0
2458,204016,Mental,Scaring.AVI,0.909,1,1,1.0
2459,204016,Mental,SEDUCING-B.AVI,0.781,1,1,1.0
2460,204016,Random,STAR-A.AVI,0.544,0,1,1.0
2461,204016,Mental,SURPRISING-B.AVI,0.736,1,1,1.0
2462,204016,Random,TENNIS-A.AVI,1.11,0,1,1.0
2463,922854,Mental,Scaring.AVI,0.825,1,1,1.0
2464,922854,Mental,SEDUCING-B.AVI,0.586,1,1,1.0
2465,922854,Random,STAR-A.AVI,0.743,0,1,1.0
2466,922854,Mental,SURPRISING-B.AVI,0.844,1,1,1.0
2467,922854,Random,TENNIS-A.AVI,0.816,0,1,1.0
2470,123521,Mental,Scaring.AVI,0.834,1,1,1.0
2471,123521,Mental,SEDUCING-B.AVI,0.582,1,1,1.0
2472,123521,Random,STAR-A.AVI,0.799,0,1,1.0
2473,123521,Mental,SURPRISING-B.AVI,0.514,1,1,1.0
2474,123521,Random,TENNIS-A.AVI,1.088,9,1,9.0
2483,187547,Mental,COAXING-B.AVI,0.743,1,0,1.0
2484,187547,Random,BILLIARD-A.AVI,0.97,0,0,1.0
2485,187547,Random,DRIFTING-A.AVI,1.027,0,0,1.0
2486,187547,Mental,Fishing.AVI,0.594,1,0,1.0
2487,187547,Random,Random mechanical.AVI,0.458,9,0,9.0
2511,814649,Mental,COAXING-B.AVI,0.806,1,0,1.0
2512,814649,Random,BILLIARD-A.AVI,1.011,0,0,1.0
2513,814649,Random,DRIFTING-A.AVI,1.199,0,0,1.0
2514,814649,Mental,Fishing.AVI,1.868,1,0,1.0
2515,814649,Random,Random mechanical.AVI,0.812,0,0,1.0
2516,390645,Mental,COAXING-B.AVI,1.367,1,0,1.0
2517,390645,Random,BILLIARD-A.AVI,1.203,9,0,9.0
2518,390645,Random,DRIFTING-A.AVI,1.4,0,0,1.0
2519,390645,Mental,Fishing.AVI,1.346,0,0,0.0
2520,390645,Random,Random mechanical.AVI,2.246,1,0,0.0
2521,173435,Mental,Scaring.AVI,0.757,1,1,1.0
2522,173435,Mental,SEDUCING-B.AVI,0.802,1,1,1.0
2523,173435,Random,STAR-A.AVI,2.017,1,1,0.0
2524,173435,Mental,SURPRISING-B.AVI,0.662,1,1,1.0
2525,173435,Random,TENNIS-A.AVI,0.59,0,1,1.0
2529,206828,Mental,Scaring.AVI,0.716,1,1,1.0
2530,206828,Mental,SEDUCING-B.AVI,0.583,1,1,1.0
2531,206828,Random,STAR-A.AVI,0.339,0,1,1.0
2532,206828,Mental,SURPRISING-B.AVI,0.689,1,1,1.0
2533,206828,Random,TENNIS-A.AVI,1.155,0,1,1.0
2534,871964,Mental,Scaring.AVI,2.691,1,1,1.0
2535,871964,Mental,SEDUCING-B.AVI,1.447,1,1,1.0
2536,871964,Random,STAR-A.AVI,0.995,0,1,1.0
2537,871964,Mental,SURPRISING-B.AVI,1.822,1,1,1.0
2538,871964,Random,TENNIS-A.AVI,0.93,0,1,1.0
2542,201111,Mental,Scaring.AVI,1.034,1,1,1.0
2543,201111,Mental,SEDUCING-B.AVI,0.902,1,1,1.0
2544,201111,Random,STAR-A.AVI,1.209,0,1,1.0
2545,201111,Mental,SURPRISING-B.AVI,1.102,1,1,1.0
2546,201111,Random,TENNIS-A.AVI,0.845,0,1,1.0
2547,880157,Mental,Scaring.AVI,1.059,1,1,1.0
2548,880157,Mental,SEDUCING-B.AVI,0.465,1,1,1.0
2549,880157,Random,STAR-A.AVI,0.644,0,1,1.0
2550,880157,Mental,SURPRISING-B.AVI,0.835,1,1,1.0
2551,880157,Random,TENNIS-A.AVI,0.897,9,1,9.0
2552,126426,Mental,Scaring.AVI,0.65,1,1,1.0
2553,126426,Mental,SEDUCING-B.AVI,0.606,1,1,1.0
2554,126426,Random,STAR-A.AVI,0.738,0,1,1.0
2555,126426,Mental,SURPRISING-B.AVI,0.683,1,1,1.0
2556,126426,Random,TENNIS-A.AVI,0.493,0,1,1.0
2557,177645,Mental,Scaring.AVI,0.865,1,1,1.0
2558,177645,Mental,SEDUCING-B.AVI,0.655,1,1,1.0
2559,177645,Random,STAR-A.AVI,0.667,0,1,1.0
2560,177645,Mental,SURPRISING-B.AVI,0.756,1,1,1.0
2561,177645,Random,TENNIS-A.AVI,1.284,0,1,1.0
2562,495255,Mental,COAXING-B.AVI,1.0,1,0,1.0
2563,495255,Random,BILLIARD-A.AVI,1.536,0,0,1.0
2564,495255,Random,DRIFTING-A.AVI,1.326,0,0,1.0
2565,495255,Mental,Fishing.AVI,1.653,1,0,1.0
2566,495255,Random,Random mechanical.AVI,1.353,0,0,1.0
2567,194746,Mental,COAXING-B.AVI,0.495,1,0,1.0
2568,194746,Random,BILLIARD-A.AVI,0.537,0,0,1.0
2569,194746,Random,DRIFTING-A.AVI,0.526,0,0,1.0
2570,194746,Mental,Fishing.AVI,0.959,1,0,1.0
2571,194746,Random,Random mechanical.AVI,1.057,9,0,9.0
2572,158136,Mental,COAXING-B.AVI,1.386,1,0,1.0
2573,158136,Random,BILLIARD-A.AVI,0.801,0,0,1.0
2574,158136,Random,DRIFTING-A.AVI,0.775,0,0,1.0
2575,158136,Mental,Fishing.AVI,1.129,1,0,1.0
2576,158136,Random,Random mechanical.AVI,1.852,9,0,9.0
2577,694362,Mental,Scaring.AVI,2.369,1,1,1.0
2578,694362,Mental,SEDUCING-B.AVI,2.371,1,1,1.0
2579,694362,Random,STAR-A.AVI,0.454,0,1,1.0
2580,694362,Mental,SURPRISING-B.AVI,1.167,1,1,1.0
2581,694362,Random,TENNIS-A.AVI,0.889,0,1,1.0
2586,861456,Mental,COAXING-B.AVI,1.097,1,0,1.0
2587,861456,Random,BILLIARD-A.AVI,1.852,0,0,1.0
2588,861456,Random,DRIFTING-A.AVI,0.783,0,0,1.0
2589,861456,Mental,Fishing.AVI,1.842,1,0,1.0
2590,861456,Random,Random mechanical.AVI,1.616,0,0,1.0
2596,149741,Mental,COAXING-B.AVI,1.004,1,0,1.0
2597,149741,Random,BILLIARD-A.AVI,0.949,0,0,1.0
2598,149741,Random,DRIFTING-A.AVI,0.604,0,0,1.0
2599,149741,Mental,Fishing.AVI,1.797,1,0,1.0
2600,149741,Random,Random mechanical.AVI,1.115,0,0,1.0
2606,873968,Mental,COAXING-B.AVI,1.1,1,0,1.0
2607,873968,Random,BILLIARD-A.AVI,0.814,0,0,1.0
2608,873968,Random,DRIFTING-A.AVI,0.635,0,0,1.0
2609,873968,Mental,Fishing.AVI,0.961,1,0,1.0
2610,873968,Random,Random mechanical.AVI,0.548,0,0,1.0
2611,153025,Mental,Scaring.AVI,0.717,1,1,1.0
2612,153025,Mental,SEDUCING-B.AVI,0.422,1,1,1.0
2613,153025,Random,STAR-A.AVI,0.577,0,1,1.0
2614,153025,Mental,SURPRISING-B.AVI,0.802,1,1,1.0
2615,153025,Random,TENNIS-A.AVI,0.509,0,1,1.0
2616,623844,Mental,Scaring.AVI,0.658,1,1,1.0
2617,623844,Mental,SEDUCING-B.AVI,0.951,1,1,1.0
2618,623844,Random,STAR-A.AVI,0.422,0,1,1.0
2619,623844,Mental,SURPRISING-B.AVI,0.387,1,1,1.0
2620,623844,Random,TENNIS-A.AVI,2.423,1,1,0.0
2621,178647,Mental,Scaring.AVI,0.625,1,1,1.0
2622,178647,Mental,SEDUCING-B.AVI,0.71,1,1,1.0
2623,178647,Random,STAR-A.AVI,0.653,0,1,1.0
2624,178647,Mental,SURPRISING-B.AVI,0.694,1,1,1.0
2625,178647,Random,TENNIS-A.AVI,0.593,0,1,1.0
2626,769064,Mental,COAXING-B.AVI,0.981,1,0,1.0
2627,769064,Random,BILLIARD-A.AVI,0.428,0,0,1.0
2628,769064,Random,DRIFTING-A.AVI,0.705,0,0,1.0
2629,769064,Mental,Fishing.AVI,0.957,1,0,1.0
2630,769064,Random,Random mechanical.AVI,1.418,0,0,1.0
2631,580044,Mental,Scaring.AVI,0.492,1,1,1.0
2632,580044,Mental,SEDUCING-B.AVI,0.753,1,1,1.0
2633,580044,Random,STAR-A.AVI,0.801,0,1,1.0
2634,580044,Mental,SURPRISING-B.AVI,0.645,1,1,1.0
2635,580044,Random,TENNIS-A.AVI,1.176,0,1,1.0
2641,246133,Mental,COAXING-B.AVI,1.596,1,0,1.0
2642,246133,Random,BILLIARD-A.AVI,1.082,0,0,1.0
2643,246133,Random,DRIFTING-A.AVI,0.843,0,0,1.0
2644,246133,Mental,Fishing.AVI,1.024,1,0,1.0
2645,246133,Random,Random mechanical.AVI,1.48,0,0,1.0
2646,180937,Mental,COAXING-B.AVI,1.052,1,0,1.0
2647,180937,Random,BILLIARD-A.AVI,0.81,0,0,1.0
2648,180937,Random,DRIFTING-A.AVI,0.751,0,0,1.0
2649,180937,Mental,Fishing.AVI,0.954,1,0,1.0
2650,180937,Random,Random mechanical.AVI,1.093,0,0,1.0
2651,395958,Mental,COAXING-B.AVI,0.911,0,0,0.0
2652,395958,Random,BILLIARD-A.AVI,0.971,0,0,1.0
2653,395958,Random,DRIFTING-A.AVI,2.21,0,0,1.0
2654,395958,Mental,Fishing.AVI,1.073,1,0,1.0
2655,395958,Random,Random mechanical.AVI,0.978,0,0,1.0
2656,872764,Mental,Scaring.AVI,0.676,1,1,1.0
2657,872764,Mental,SEDUCING-B.AVI,0.731,1,1,1.0
2658,872764,Random,STAR-A.AVI,0.726,0,1,1.0
2659,872764,Mental,SURPRISING-B.AVI,0.456,1,1,1.0
2660,872764,Random,TENNIS-A.AVI,1.549,0,1,1.0
2661,256540,Mental,COAXING-B.AVI,1.295,1,0,1.0
2662,256540,Random,BILLIARD-A.AVI,0.746,0,0,1.0
2663,256540,Random,DRIFTING-A.AVI,0.793,0,0,1.0
2664,256540,Mental,Fishing.AVI,0.881,9,0,9.0
2665,256540,Random,Random mechanical.AVI,1.416,9,0,9.0
2671,321323,Mental,Scaring.AVI,1.641,1,1,1.0
2672,321323,Mental,SEDUCING-B.AVI,2.198,1,1,1.0
2673,321323,Random,STAR-A.AVI,1.571,0,1,1.0
2674,321323,Mental,SURPRISING-B.AVI,1.338,1,1,1.0
2675,321323,Random,TENNIS-A.AVI,2.588,0,1,1.0
2683,698168,Mental,COAXING-B.AVI,1.367,1,0,1.0
2684,698168,Random,BILLIARD-A.AVI,1.835,0,0,1.0
2685,698168,Random,DRIFTING-A.AVI,0.931,0,0,1.0
2686,698168,Mental,Fishing.AVI,1.317,1,0,1.0
2687,698168,Random,Random mechanical.AVI,0.914,0,0,1.0
2688,198350,Mental,Scaring.AVI,0.693,1,1,1.0
2689,198350,Mental,SEDUCING-B.AVI,0.52,1,1,1.0
2690,198350,Random,STAR-A.AVI,0.409,1,1,0.0
2691,198350,Mental,SURPRISING-B.AVI,0.649,1,1,1.0
2692,198350,Random,TENNIS-A.AVI,0.571,0,1,1.0
2693,702133,Mental,COAXING-B.AVI,0.976,1,0,1.0
2694,702133,Random,BILLIARD-A.AVI,0.948,0,0,1.0
2695,702133,Random,DRIFTING-A.AVI,1.157,0,0,1.0
2696,702133,Mental,Fishing.AVI,1.05,1,0,1.0
2697,702133,Random,Random mechanical.AVI,0.847,0,0,1.0
2698,336841,Mental,COAXING-B.AVI,0.809,1,0,1.0
2699,336841,Random,BILLIARD-A.AVI,0.552,0,0,1.0
2700,336841,Random,DRIFTING-A.AVI,0.619,0,0,1.0
2701,336841,Mental,Fishing.AVI,0.723,1,0,1.0
2702,336841,Random,Random mechanical.AVI,1.348,9,0,9.0
2707,148436,Mental,COAXING-B.AVI,1.5,1,0,1.0
2708,148436,Random,BILLIARD-A.AVI,1.776,0,0,1.0
2709,148436,Random,DRIFTING-A.AVI,0.848,0,0,1.0
2710,148436,Mental,Fishing.AVI,1.083,1,0,1.0
2711,148436,Random,Random mechanical.AVI,1.17,1,0,0.0
2712,111312,Mental,Scaring.AVI,0.589,1,1,1.0
2713,111312,Mental,SEDUCING-B.AVI,0.376,1,1,1.0
2714,111312,Random,STAR-A.AVI,0.469,1,1,0.0
2715,111312,Mental,SURPRISING-B.AVI,0.609,1,1,1.0
2716,111312,Random,TENNIS-A.AVI,1.696,0,1,1.0
2717,590047,Mental,COAXING-B.AVI,0.668,1,0,1.0
2718,590047,Random,BILLIARD-A.AVI,1.157,0,0,1.0
2719,590047,Random,DRIFTING-A.AVI,0.774,0,0,1.0
2720,590047,Mental,Fishing.AVI,0.928,1,0,1.0
2721,590047,Random,Random mechanical.AVI,1.383,9,0,9.0
2722,361234,Mental,COAXING-B.AVI,1.815,1,0,1.0
2723,361234,Random,BILLIARD-A.AVI,1.602,0,0,1.0
2724,361234,Random,DRIFTING-A.AVI,1.031,0,0,1.0
2725,361234,Mental,Fishing.AVI,1.911,0,0,0.0
2726,361234,Random,Random mechanical.AVI,0.826,0,0,1.0
2731,248238,Mental,COAXING-B.AVI,1.146,0,0,0.0
2732,248238,Random,BILLIARD-A.AVI,0.951,0,0,1.0
2733,248238,Random,DRIFTING-A.AVI,0.595,0,0,1.0
2734,248238,Mental,Fishing.AVI,0.495,1,0,1.0
2735,248238,Random,Random mechanical.AVI,0.54,0,0,1.0
2736,475855,Mental,COAXING-B.AVI,1.295,1,0,1.0
2737,475855,Random,BILLIARD-A.AVI,0.886,0,0,1.0
2738,475855,Random,DRIFTING-A.AVI,0.828,0,0,1.0
2739,475855,Mental,Fishing.AVI,2.954,0,0,0.0
2740,475855,Random,Random mechanical.AVI,1.176,9,0,9.0
2741,356948,Mental,COAXING-B.AVI,2.167,1,0,1.0
2742,356948,Random,BILLIARD-A.AVI,1.604,0,0,1.0
2743,356948,Random,DRIFTING-A.AVI,1.248,0,0,1.0
2744,356948,Mental,Fishing.AVI,1.094,1,0,1.0
2745,356948,Random,Random mechanical.AVI,1.078,1,0,0.0
2746,856766,Mental,Scaring.AVI,0.905,1,1,1.0
2747,856766,Mental,SEDUCING-B.AVI,0.756,1,1,1.0
2748,856766,Random,STAR-A.AVI,1.855,9,1,9.0
2749,856766,Mental,SURPRISING-B.AVI,0.47,1,1,1.0
2750,856766,Random,TENNIS-A.AVI,1.011,0,1,1.0
2751,120717,Mental,Scaring.AVI,0.817,1,1,1.0
2752,120717,Mental,SEDUCING-B.AVI,0.446,1,1,1.0
2753,120717,Random,STAR-A.AVI,0.504,0,1,1.0
2754,120717,Mental,SURPRISING-B.AVI,0.893,1,1,1.0
2755,120717,Random,TENNIS-A.AVI,0.952,0,1,1.0
2760,127226,Mental,COAXING-B.AVI,0.831,1,0,1.0
2761,127226,Random,BILLIARD-A.AVI,0.801,0,0,1.0
2762,127226,Random,DRIFTING-A.AVI,0.605,0,0,1.0
2763,127226,Mental,Fishing.AVI,1.171,9,0,9.0
2764,127226,Random,Random mechanical.AVI,0.616,0,0,1.0
2765,195041,Mental,Scaring.AVI,0.672,1,1,1.0
2766,195041,Mental,SEDUCING-B.AVI,0.651,1,1,1.0
2767,195041,Random,STAR-A.AVI,0.417,0,1,1.0
2768,195041,Mental,SURPRISING-B.AVI,0.757,1,1,1.0
2769,195041,Random,TENNIS-A.AVI,0.86,0,1,1.0
2770,820745,Mental,Scaring.AVI,0.807,1,1,1.0
2771,820745,Mental,SEDUCING-B.AVI,1.24,1,1,1.0
2772,820745,Random,STAR-A.AVI,0.569,0,1,1.0
2773,820745,Mental,SURPRISING-B.AVI,1.257,1,1,1.0
2774,820745,Random,TENNIS-A.AVI,0.668,0,1,1.0
2780,161832,Mental,COAXING-B.AVI,1.107,1,0,1.0
2781,161832,Random,BILLIARD-A.AVI,1.079,0,0,1.0
2782,161832,Random,DRIFTING-A.AVI,1.15,0,0,1.0
2783,161832,Mental,Fishing.AVI,1.438,1,0,1.0
2784,161832,Random,Random mechanical.AVI,2.924,0,0,1.0
2785,239944,Mental,Scaring.AVI,0.574,1,1,1.0
2786,239944,Mental,SEDUCING-B.AVI,0.642,1,1,1.0
2787,239944,Random,STAR-A.AVI,0.399,0,1,1.0
2788,239944,Mental,SURPRISING-B.AVI,0.791,1,1,1.0
2789,239944,Random,TENNIS-A.AVI,0.83,0,1,1.0
2790,198653,Mental,COAXING-B.AVI,0.706,1,0,1.0
2791,198653,Random,BILLIARD-A.AVI,1.098,0,0,1.0
2792,198653,Random,DRIFTING-A.AVI,1.062,9,0,9.0
2793,198653,Mental,Fishing.AVI,0.822,1,0,1.0
2794,198653,Random,Random mechanical.AVI,0.407,0,0,1.0
2795,147030,Mental,Scaring.AVI,0.679,1,1,1.0
2796,147030,Mental,SEDUCING-B.AVI,0.537,1,1,1.0
2797,147030,Random,STAR-A.AVI,1.053,0,1,1.0
2798,147030,Mental,SURPRISING-B.AVI,0.792,1,1,1.0
2799,147030,Random,TENNIS-A.AVI,0.852,0,1,1.0
2800,239136,Mental,Scaring.AVI,0.644,1,1,1.0
2801,239136,Mental,SEDUCING-B.AVI,0.527,1,1,1.0
2802,239136,Random,STAR-A.AVI,0.466,0,1,1.0
2803,239136,Mental,SURPRISING-B.AVI,0.566,1,1,1.0
2804,239136,Random,TENNIS-A.AVI,0.62,0,1,1.0
2805,406836,Mental,Scaring.AVI,0.705,1,1,1.0
2806,406836,Mental,SEDUCING-B.AVI,0.535,1,1,1.0
2807,406836,Random,STAR-A.AVI,1.043,0,1,1.0
2808,406836,Mental,SURPRISING-B.AVI,0.577,1,1,1.0
2809,406836,Random,TENNIS-A.AVI,0.746,0,1,1.0
2810,187143,Mental,Scaring.AVI,1.09,1,1,1.0
2811,187143,Mental,SEDUCING-B.AVI,0.888,1,1,1.0
2812,187143,Random,STAR-A.AVI,1.138,0,1,1.0
2813,187143,Mental,SURPRISING-B.AVI,1.228,1,1,1.0
2814,187143,Random,TENNIS-A.AVI,0.978,0,1,1.0
2815,118528,Mental,COAXING-B.AVI,0.93,1,0,1.0
2816,118528,Random,BILLIARD-A.AVI,1.003,1,0,0.0
2817,118528,Random,DRIFTING-A.AVI,2.143,9,0,9.0
2818,118528,Mental,Fishing.AVI,0.704,1,0,1.0
2819,118528,Random,Random mechanical.AVI,0.707,1,0,0.0
2820,281135,Mental,Scaring.AVI,0.814,9,1,9.0
2821,281135,Mental,SEDUCING-B.AVI,0.737,1,1,1.0
2822,281135,Random,STAR-A.AVI,1.102,0,1,1.0
2823,281135,Mental,SURPRISING-B.AVI,0.527,1,1,1.0
2824,281135,Random,TENNIS-A.AVI,1.39,0,1,1.0
2825,463040,Mental,Scaring.AVI,1.142,1,1,1.0
2826,463040,Mental,SEDUCING-B.AVI,1.11,1,1,1.0
2827,463040,Random,STAR-A.AVI,1.246,0,1,1.0
2828,463040,Mental,SURPRISING-B.AVI,1.225,1,1,1.0
2829,463040,Random,TENNIS-A.AVI,0.979,0,1,1.0
2835,141119,Mental,COAXING-B.AVI,0.569,1,0,1.0
2836,141119,Random,BILLIARD-A.AVI,0.874,0,0,1.0
2837,141119,Random,DRIFTING-A.AVI,0.849,0,0,1.0
2838,141119,Mental,Fishing.AVI,0.801,1,0,1.0
2839,141119,Random,Random mechanical.AVI,0.483,0,0,1.0
2840,923755,Mental,COAXING-B.AVI,0.46,1,0,1.0
2841,923755,Random,BILLIARD-A.AVI,0.525,0,0,1.0
2842,923755,Random,DRIFTING-A.AVI,0.421,0,0,1.0
2843,923755,Mental,Fishing.AVI,0.687,1,0,1.0
2844,923755,Random,Random mechanical.AVI,0.749,1,0,0.0
2845,201515,Mental,COAXING-B.AVI,0.86,1,0,1.0
2846,201515,Random,BILLIARD-A.AVI,0.499,0,0,1.0
2847,201515,Random,DRIFTING-A.AVI,0.56,0,0,1.0
2848,201515,Mental,Fishing.AVI,1.061,1,0,1.0
2849,201515,Random,Random mechanical.AVI,0.735,9,0,9.0
2850,360030,Mental,COAXING-B.AVI,1.541,1,0,1.0
2851,360030,Random,BILLIARD-A.AVI,1.248,0,0,1.0
2852,360030,Random,DRIFTING-A.AVI,0.828,0,0,1.0
2853,360030,Mental,Fishing.AVI,0.909,9,0,9.0
2854,360030,Random,Random mechanical.AVI,2.065,0,0,1.0
2855,672756,Mental,COAXING-B.AVI,0.797,1,0,1.0
2856,672756,Random,BILLIARD-A.AVI,1.775,0,0,1.0
2857,672756,Random,DRIFTING-A.AVI,1.04,0,0,1.0
2858,672756,Mental,Fishing.AVI,0.622,1,0,1.0
2859,672756,Random,Random mechanical.AVI,2.378,0,0,1.0
2860,177241,Mental,COAXING-B.AVI,2.008,1,0,1.0
2861,177241,Random,BILLIARD-A.AVI,0.61,0,0,1.0
2862,177241,Random,DRIFTING-A.AVI,1.38,0,0,1.0
2863,177241,Mental,Fishing.AVI,0.597,1,0,1.0
2864,177241,Random,Random mechanical.AVI,0.64,0,0,1.0
2865,178950,Mental,Scaring.AVI,1.052,1,1,1.0
2866,178950,Mental,SEDUCING-B.AVI,0.747,1,1,1.0
2867,178950,Random,STAR-A.AVI,1.425,0,1,1.0
2868,178950,Mental,SURPRISING-B.AVI,0.957,1,1,1.0
