subj_idx,stim,movie,rt,response,run,accuracy,logRT
922854,Random,STAR-A.AVI,0.743,0,1,1.0,-0.2970592342643779
922854,Mental,SURPRISING-B.AVI,0.844,1,1,1.0,-0.16960278438617998
922854,Random,TENNIS-A.AVI,0.816,0,1,1.0,-0.2033409240180301
123521,Mental,Scaring.AVI,0.834,1,1,1.0,-0.18152187662339034
123521,Mental,SEDUCING-B.AVI,0.582,1,1,1.0,-0.5412848312506993
123521,Random,STAR-A.AVI,0.799,0,1,1.0,-0.22439433321586233
123521,Mental,SURPRISING-B.AVI,0.514,1,1,1.0,-0.6655320135269719
187547,Mental,COAXING-B.AVI,0.743,1,0,1.0,-0.2970592342643779
187547,Random,BILLIARD-A.AVI,0.97,0,0,1.0,-0.030459207484708574
187547,Random,DRIFTING-A.AVI,1.027,0,0,1.0,0.026641930946421092
187547,Mental,Fishing.AVI,0.594,1,0,1.0,-0.5208759596194922
814649,Mental,COAXING-B.AVI,0.806,1,0,1.0,-0.2156715364755087
814649,Random,BILLIARD-A.AVI,1.011,0,0,1.0,0.010939940038334263
814649,Random,DRIFTING-A.AVI,1.199,0,0,1.0,0.18148787604537725
814649,Mental,Fishing.AVI,1.868,1,0,1.0,0.6248683398066509
814649,Random,Random mechanical.AVI,0.812,0,0,1.0,-0.20825493882045903
390645,Mental,COAXING-B.AVI,1.367,1,0,1.0,0.3126185577418125
390645,Random,DRIFTING-A.AVI,1.4,0,0,1.0,0.3364722366212129
390645,Mental,Fishing.AVI,1.346,0,0,0.0,0.2971372312225361
390645,Random,Random mechanical.AVI,2.246,1,0,0.0,0.8091508563162514
173435,Mental,Scaring.AVI,0.757,1,1,1.0,-0.2783920255446883
173435,Mental,SEDUCING-B.AVI,0.802,1,1,1.0,-0.2206466711156225
173435,Random,STAR-A.AVI,2.017,1,1,0.0,0.7016112589720747
173435,Mental,SURPRISING-B.AVI,0.662,1,1,1.0,-0.41248972304512876
173435,Random,TENNIS-A.AVI,0.59,0,1,1.0,-0.527632742082372
206828,Mental,Scaring.AVI,0.716,1,1,1.0,-0.3340751120214915
206828,Mental,SEDUCING-B.AVI,0.583,1,1,1.0,-0.5395680926316447
206828,Random,STAR-A.AVI,0.339,0,1,1.0,-1.0817551716016867
206828,Mental,SURPRISING-B.AVI,0.689,1,1,1.0,-0.37251400796847856
206828,Random,TENNIS-A.AVI,1.155,0,1,1.0,0.14410034397375687
871964,Mental,Scaring.AVI,2.691,1,1,1.0,0.9899128717447687
871964,Mental,SEDUCING-B.AVI,1.447,1,1,1.0,0.36949244764934686
871964,Random,STAR-A.AVI,0.995,0,1,1.0,-0.005012541823544286
871964,Mental,SURPRISING-B.AVI,1.822,1,1,1.0,0.5999347988377666
871964,Random,TENNIS-A.AVI,0.93,0,1,1.0,-0.07257069283483537
201111,Mental,Scaring.AVI,1.034,1,1,1.0,0.03343477608623742
201111,Mental,SEDUCING-B.AVI,0.902,1,1,1.0,-0.10314075891951337
201111,Random,STAR-A.AVI,1.209,0,1,1.0,0.18979357163265567
201111,Mental,SURPRISING-B.AVI,1.102,1,1,1.0,0.09712671073072282
201111,Random,TENNIS-A.AVI,0.845,0,1,1.0,-0.16841865162496325
880157,Mental,Scaring.AVI,1.059,1,1,1.0,0.05732506661926935
880157,Mental,SEDUCING-B.AVI,0.465,1,1,1.0,-0.7657178733947807
880157,Random,STAR-A.AVI,0.644,0,1,1.0,-0.4400565528777834
880157,Mental,SURPRISING-B.AVI,0.835,1,1,1.0,-0.18032355413128162
126426,Mental,Scaring.AVI,0.65,1,1,1.0,-0.4307829160924542
126426,Mental,SEDUCING-B.AVI,0.606,1,1,1.0,-0.5008752929128226
126426,Random,STAR-A.AVI,0.738,0,1,1.0,-0.30381145438166457
126426,Mental,SURPRISING-B.AVI,0.683,1,1,1.0,-0.3812604194113469
126426,Random,TENNIS-A.AVI,0.493,0,1,1.0,-0.707246104939447
177645,Mental,Scaring.AVI,0.865,1,1,1.0,-0.14502577205025774
177645,Mental,SEDUCING-B.AVI,0.655,1,1,1.0,-0.4231200433468851
177645,Random,STAR-A.AVI,0.667,0,1,1.0,-0.4049652330665133
177645,Mental,SURPRISING-B.AVI,0.756,1,1,1.0,-0.27971390280260405
177645,Random,TENNIS-A.AVI,1.284,0,1,1.0,0.24998020526776946
495255,Mental,COAXING-B.AVI,1.0,1,0,1.0,0.0
495255,Random,BILLIARD-A.AVI,1.536,0,0,1.0,0.42918163472548043
495255,Random,DRIFTING-A.AVI,1.326,0,0,1.0,0.2821668917636708
495255,Mental,Fishing.AVI,1.653,1,0,1.0,0.5025918188388871
495255,Random,Random mechanical.AVI,1.353,0,0,1.0,0.302324349188651
194746,Mental,COAXING-B.AVI,0.495,1,0,1.0,-0.7031975164134467
194746,Random,BILLIARD-A.AVI,0.537,0,0,1.0,-0.6217571844732723
194746,Random,DRIFTING-A.AVI,0.526,0,0,1.0,-0.6424540662444271
194746,Mental,Fishing.AVI,0.959,1,0,1.0,-0.04186420409869887
158136,Mental,COAXING-B.AVI,1.386,1,0,1.0,0.32642190076771144
158136,Random,BILLIARD-A.AVI,0.801,0,0,1.0,-0.22189433191377778
158136,Random,DRIFTING-A.AVI,0.775,0,0,1.0,-0.25489224962879004
158136,Mental,Fishing.AVI,1.129,1,0,1.0,0.12133228516752496
694362,Mental,Scaring.AVI,2.369,1,1,1.0,0.8624679251766485
694362,Mental,SEDUCING-B.AVI,2.371,1,1,1.0,0.8633118070832684
694362,Random,STAR-A.AVI,0.454,0,1,1.0,-0.789658080940789
694362,Mental,SURPRISING-B.AVI,1.167,1,1,1.0,0.15443635330441896
694362,Random,TENNIS-A.AVI,0.889,0,1,1.0,-0.11765804346823246
861456,Mental,COAXING-B.AVI,1.097,1,0,1.0,0.09257918129309317
861456,Random,BILLIARD-A.AVI,1.852,0,0,1.0,0.6162661362239877
861456,Random,DRIFTING-A.AVI,0.783,0,0,1.0,-0.2446225829913339
861456,Mental,Fishing.AVI,1.842,1,0,1.0,0.6108519378331152
861456,Random,Random mechanical.AVI,1.616,0,0,1.0,0.4799539600989037
149741,Mental,COAXING-B.AVI,1.004,1,0,1.0,0.003992021269537457
149741,Random,BILLIARD-A.AVI,0.949,0,0,1.0,-0.052346480372209236
149741,Random,DRIFTING-A.AVI,0.604,0,0,1.0,-0.5041810810473222
149741,Mental,Fishing.AVI,1.797,1,0,1.0,0.586118607801422
149741,Random,Random mechanical.AVI,1.115,0,0,1.0,0.10885440491208208
873968,Mental,COAXING-B.AVI,1.1,1,0,1.0,0.09531017980432493
873968,Random,BILLIARD-A.AVI,0.814,0,0,1.0,-0.20579491297959682
873968,Random,DRIFTING-A.AVI,0.635,0,0,1.0,-0.4541302800894454
873968,Mental,Fishing.AVI,0.961,1,0,1.0,-0.0397808700118446
873968,Random,Random mechanical.AVI,0.548,0,0,1.0,-0.6014799920341214
153025,Mental,Scaring.AVI,0.717,1,1,1.0,-0.33267943838251673
153025,Mental,SEDUCING-B.AVI,0.422,1,1,1.0,-0.8627499649461253
153025,Random,STAR-A.AVI,0.577,0,1,1.0,-0.5499130124740376
153025,Mental,SURPRISING-B.AVI,0.802,1,1,1.0,-0.2206466711156225
153025,Random,TENNIS-A.AVI,0.509,0,1,1.0,-0.6753072624316143
623844,Mental,Scaring.AVI,0.658,1,1,1.0,-0.4185503476568198
623844,Mental,SEDUCING-B.AVI,0.951,1,1,1.0,-0.05024121643674679
623844,Random,STAR-A.AVI,0.422,0,1,1.0,-0.8627499649461253
623844,Mental,SURPRISING-B.AVI,0.387,1,1,1.0,-0.9493305859523552
623844,Random,TENNIS-A.AVI,2.423,1,1,0.0,0.8850064418343887
178647,Mental,Scaring.AVI,0.625,1,1,1.0,-0.4700036292457356
178647,Mental,SEDUCING-B.AVI,0.71,1,1,1.0,-0.342490308946776
178647,Random,STAR-A.AVI,0.653,0,1,1.0,-0.42617814970570594
178647,Mental,SURPRISING-B.AVI,0.694,1,1,1.0,-0.36528331847533263
178647,Random,TENNIS-A.AVI,0.593,0,1,1.0,-0.5225608799844117
769064,Mental,COAXING-B.AVI,0.981,1,0,1.0,-0.019182819416773987
769064,Random,BILLIARD-A.AVI,0.428,0,0,1.0,-0.8486320834003402
769064,Random,DRIFTING-A.AVI,0.705,0,0,1.0,-0.34955747616986843
769064,Mental,Fishing.AVI,0.957,1,0,1.0,-0.04395188752918283
769064,Random,Random mechanical.AVI,1.418,0,0,1.0,0.3492474281099357
580044,Mental,Scaring.AVI,0.492,1,1,1.0,-0.709276562489829
580044,Mental,SEDUCING-B.AVI,0.753,1,1,1.0,-0.2836900511822435
580044,Random,STAR-A.AVI,0.801,0,1,1.0,-0.22189433191377778
580044,Mental,SURPRISING-B.AVI,0.645,1,1,1.0,-0.43850496218636453
580044,Random,TENNIS-A.AVI,1.176,0,1,1.0,0.16211884947643512
246133,Mental,COAXING-B.AVI,1.596,1,0,1.0,0.4675004990276171
246133,Random,BILLIARD-A.AVI,1.082,0,0,1.0,0.07881118042428985
246133,Random,DRIFTING-A.AVI,0.843,0,0,1.0,-0.17078832098028163
246133,Mental,Fishing.AVI,1.024,1,0,1.0,0.023716526617316065
246133,Random,Random mechanical.AVI,1.48,0,0,1.0,0.3920420877760237
180937,Mental,COAXING-B.AVI,1.052,1,0,1.0,0.050693114315518165
180937,Random,BILLIARD-A.AVI,0.81,0,0,1.0,-0.21072103131565253
180937,Random,DRIFTING-A.AVI,0.751,0,0,1.0,-0.28634962721800233
180937,Mental,Fishing.AVI,0.954,1,0,1.0,-0.04709160753385057
180937,Random,Random mechanical.AVI,1.093,0,0,1.0,0.08892620919440149
395958,Mental,COAXING-B.AVI,0.911,0,0,0.0,-0.0932123817221787
395958,Random,BILLIARD-A.AVI,0.971,0,0,1.0,-0.029428810690812168
395958,Random,DRIFTING-A.AVI,2.21,0,0,1.0,0.7929925155296614
395958,Mental,Fishing.AVI,1.073,1,0,1.0,0.07045846364856137
395958,Random,Random mechanical.AVI,0.978,0,0,1.0,-0.022245608947319737
872764,Mental,Scaring.AVI,0.676,1,1,1.0,-0.3915622029391729
872764,Mental,SEDUCING-B.AVI,0.731,1,1,1.0,-0.3133418192323586
872764,Random,STAR-A.AVI,0.726,0,1,1.0,-0.320205264157341
872764,Mental,SURPRISING-B.AVI,0.456,1,1,1.0,-0.7852624694677509
872764,Random,TENNIS-A.AVI,1.549,0,1,1.0,0.4376095614347315
256540,Mental,COAXING-B.AVI,1.295,1,0,1.0,0.258510695151501
256540,Random,BILLIARD-A.AVI,0.746,0,0,1.0,-0.2930296787783762
256540,Random,DRIFTING-A.AVI,0.793,0,0,1.0,-0.23193205734728903
321323,Mental,Scaring.AVI,1.641,1,1,1.0,0.4953058121079539
321323,Mental,SEDUCING-B.AVI,2.198,1,1,1.0,0.7875478559814296
321323,Random,STAR-A.AVI,1.571,0,1,1.0,0.4517123592734841
321323,Mental,SURPRISING-B.AVI,1.338,1,1,1.0,0.29117596170603677
321323,Random,TENNIS-A.AVI,2.588,0,1,1.0,0.9508853766386541
698168,Mental,COAXING-B.AVI,1.367,1,0,1.0,0.3126185577418125
698168,Random,BILLIARD-A.AVI,1.835,0,0,1.0,0.6070444815065336
698168,Random,DRIFTING-A.AVI,0.931,0,0,1.0,-0.07149600170506992
698168,Mental,Fishing.AVI,1.317,1,0,1.0,0.27535642276114397
698168,Random,Random mechanical.AVI,0.914,0,0,1.0,-0.08992470752798701
198350,Mental,Scaring.AVI,0.693,1,1,1.0,-0.3667252797922339
198350,Mental,SEDUCING-B.AVI,0.52,1,1,1.0,-0.6539264674066639
198350,Random,STAR-A.AVI,0.409,1,1,0.0,-0.8940401229393353
198350,Mental,SURPRISING-B.AVI,0.649,1,1,1.0,-0.43232256227804705
198350,Random,TENNIS-A.AVI,0.571,0,1,1.0,-0.5603660693261269
702133,Mental,COAXING-B.AVI,0.976,1,0,1.0,-0.024292692569044587
702133,Random,BILLIARD-A.AVI,0.948,0,0,1.0,-0.053400776727115296
702133,Random,DRIFTING-A.AVI,1.157,0,0,1.0,0.14583044821153954
702133,Mental,Fishing.AVI,1.05,1,0,1.0,0.04879016416943205
702133,Random,Random mechanical.AVI,0.847,0,0,1.0,-0.1660545843300827
336841,Mental,COAXING-B.AVI,0.809,1,0,1.0,-0.2119563619236453
336841,Random,BILLIARD-A.AVI,0.552,0,0,1.0,-0.5942072327050416
336841,Random,DRIFTING-A.AVI,0.619,0,0,1.0,-0.47965000629754095
336841,Mental,Fishing.AVI,0.723,1,0,1.0,-0.3243460568233724
148436,Mental,COAXING-B.AVI,1.5,1,0,1.0,0.4054651081081644
148436,Random,BILLIARD-A.AVI,1.776,0,0,1.0,0.5743636445699783
148436,Random,DRIFTING-A.AVI,0.848,0,0,1.0,-0.164874643190234
148436,Mental,Fishing.AVI,1.083,1,0,1.0,0.07973496801885352
148436,Random,Random mechanical.AVI,1.17,1,0,0.0,0.1570037488096647
111312,Mental,Scaring.AVI,0.589,1,1,1.0,-0.5293290953305504
111312,Mental,SEDUCING-B.AVI,0.376,1,1,1.0,-0.9781661355922425
111312,Random,STAR-A.AVI,0.469,1,1,0.0,-0.7571525105358577
111312,Mental,SURPRISING-B.AVI,0.609,1,1,1.0,-0.49593701127224005
111312,Random,TENNIS-A.AVI,1.696,0,1,1.0,0.5282725373697112
590047,Mental,COAXING-B.AVI,0.668,1,0,1.0,-0.40346710544549125
590047,Random,BILLIARD-A.AVI,1.157,0,0,1.0,0.14583044821153954
590047,Random,DRIFTING-A.AVI,0.774,0,0,1.0,-0.2561834053924099
590047,Mental,Fishing.AVI,0.928,1,0,1.0,-0.07472354619593642
361234,Mental,COAXING-B.AVI,1.815,1,0,1.0,0.596085467716814
361234,Random,BILLIARD-A.AVI,1.602,0,0,1.0,0.4712528486461675
361234,Random,DRIFTING-A.AVI,1.031,0,0,1.0,0.03052920503482279
361234,Mental,Fishing.AVI,1.911,0,0,0.0,0.647626665258136
361234,Random,Random mechanical.AVI,0.826,0,0,1.0,-0.19116050546115904
248238,Mental,COAXING-B.AVI,1.146,0,0,0.0,0.13627761829254775
248238,Random,BILLIARD-A.AVI,0.951,0,0,1.0,-0.05024121643674679
248238,Random,DRIFTING-A.AVI,0.595,0,0,1.0,-0.5191938734365074
248238,Mental,Fishing.AVI,0.495,1,0,1.0,-0.7031975164134467
248238,Random,Random mechanical.AVI,0.54,0,0,1.0,-0.616186139423817
475855,Mental,COAXING-B.AVI,1.295,1,0,1.0,0.258510695151501
475855,Random,BILLIARD-A.AVI,0.886,0,0,1.0,-0.1210383283770561
475855,Random,DRIFTING-A.AVI,0.828,0,0,1.0,-0.18874212459687742
475855,Mental,Fishing.AVI,2.954,0,0,0.0,1.083160184109188
356948,Mental,COAXING-B.AVI,2.167,1,0,1.0,0.7733437225542219
356948,Random,BILLIARD-A.AVI,1.604,0,0,1.0,0.4725005094443228
356948,Random,DRIFTING-A.AVI,1.248,0,0,1.0,0.22154226994723591
356948,Mental,Fishing.AVI,1.094,1,0,1.0,0.08984070399978954
356948,Random,Random mechanical.AVI,1.078,1,0,0.0,0.07510747248680548
856766,Mental,Scaring.AVI,0.905,1,1,1.0,-0.0998203352822109
856766,Mental,SEDUCING-B.AVI,0.756,1,1,1.0,-0.27971390280260405
856766,Mental,SURPRISING-B.AVI,0.47,1,1,1.0,-0.7550225842780328
856766,Random,TENNIS-A.AVI,1.011,0,1,1.0,0.010939940038334263
120717,Mental,Scaring.AVI,0.817,1,1,1.0,-0.20211618412213422
120717,Mental,SEDUCING-B.AVI,0.446,1,1,1.0,-0.807436326962073
120717,Random,STAR-A.AVI,0.504,0,1,1.0,-0.6851790109107684
120717,Mental,SURPRISING-B.AVI,0.893,1,1,1.0,-0.11316869810563798
120717,Random,TENNIS-A.AVI,0.952,0,1,1.0,-0.04919024419077178
127226,Mental,COAXING-B.AVI,0.831,1,0,1.0,-0.18512548412668892
127226,Random,BILLIARD-A.AVI,0.801,0,0,1.0,-0.22189433191377778
127226,Random,DRIFTING-A.AVI,0.605,0,0,1.0,-0.5025268209512956
127226,Random,Random mechanical.AVI,0.616,0,0,1.0,-0.4845083154486173
195041,Mental,Scaring.AVI,0.672,1,1,1.0,-0.3974969384589874
195041,Mental,SEDUCING-B.AVI,0.651,1,1,1.0,-0.42924563677356775
195041,Random,STAR-A.AVI,0.417,0,1,1.0,-0.8746690571833357
195041,Mental,SURPRISING-B.AVI,0.757,1,1,1.0,-0.2783920255446883
195041,Random,TENNIS-A.AVI,0.86,0,1,1.0,-0.15082288973458366
820745,Mental,Scaring.AVI,0.807,1,1,1.0,-0.2144316107121882
820745,Mental,SEDUCING-B.AVI,1.24,1,1,1.0,0.2151113796169455
820745,Random,STAR-A.AVI,0.569,0,1,1.0,-0.5638748448558062
820745,Mental,SURPRISING-B.AVI,1.257,1,1,1.0,0.22872792960811028
820745,Random,TENNIS-A.AVI,0.668,0,1,1.0,-0.40346710544549125
161832,Mental,COAXING-B.AVI,1.107,1,0,1.0,0.10165365372649982
161832,Random,BILLIARD-A.AVI,1.079,0,0,1.0,0.07603468627599758
161832,Random,DRIFTING-A.AVI,1.15,0,0,1.0,0.13976194237515863
161832,Mental,Fishing.AVI,1.438,1,0,1.0,0.3632532592988549
161832,Random,Random mechanical.AVI,2.924,0,0,1.0,1.072952541887532
239944,Mental,Scaring.AVI,0.574,1,1,1.0,-0.5551258826625707
239944,Mental,SEDUCING-B.AVI,0.642,1,1,1.0,-0.44316697529217586
239944,Random,STAR-A.AVI,0.399,0,1,1.0,-0.9187938620922735
239944,Mental,SURPRISING-B.AVI,0.791,1,1,1.0,-0.23445731121448313
239944,Random,TENNIS-A.AVI,0.83,0,1,1.0,-0.18632957819149348
198653,Mental,COAXING-B.AVI,0.706,1,0,1.0,-0.34814004148889505
198653,Random,BILLIARD-A.AVI,1.098,0,0,1.0,0.09349034308733897
198653,Mental,Fishing.AVI,0.822,1,0,1.0,-0.1960148839259572
198653,Random,Random mechanical.AVI,0.407,0,0,1.0,-0.8989420935395421
147030,Mental,Scaring.AVI,0.679,1,1,1.0,-0.3871341514234409
147030,Mental,SEDUCING-B.AVI,0.537,1,1,1.0,-0.6217571844732723
147030,Random,STAR-A.AVI,1.053,0,1,1.0,0.051643233151838386
147030,Mental,SURPRISING-B.AVI,0.792,1,1,1.0,-0.23319388716771114
147030,Random,TENNIS-A.AVI,0.852,0,1,1.0,-0.16016875215282134
239136,Mental,Scaring.AVI,0.644,1,1,1.0,-0.4400565528777834
239136,Mental,SEDUCING-B.AVI,0.527,1,1,1.0,-0.6405547304407747
239136,Random,STAR-A.AVI,0.466,0,1,1.0,-0.7635696448564911
239136,Mental,SURPRISING-B.AVI,0.566,1,1,1.0,-0.5691612007789542
239136,Random,TENNIS-A.AVI,0.62,0,1,1.0,-0.4780358009429998
406836,Mental,Scaring.AVI,0.705,1,1,1.0,-0.34955747616986843
406836,Mental,SEDUCING-B.AVI,0.535,1,1,1.0,-0.6254885320861304
406836,Random,STAR-A.AVI,1.043,0,1,1.0,0.042101176018635326
406836,Mental,SURPRISING-B.AVI,0.577,1,1,1.0,-0.5499130124740376
406836,Random,TENNIS-A.AVI,0.746,0,1,1.0,-0.2930296787783762
187143,Mental,Scaring.AVI,1.09,1,1,1.0,0.08617769624105241
187143,Mental,SEDUCING-B.AVI,0.888,1,1,1.0,-0.11878353598996698
187143,Random,STAR-A.AVI,1.138,0,1,1.0,0.1292723357041391
187143,Mental,SURPRISING-B.AVI,1.228,1,1,1.0,0.2053868297249507
187143,Random,TENNIS-A.AVI,0.978,0,1,1.0,-0.022245608947319737
118528,Mental,COAXING-B.AVI,0.93,1,0,1.0,-0.07257069283483537
118528,Random,BILLIARD-A.AVI,1.003,1,0,0.0,0.002995508979798371
118528,Mental,Fishing.AVI,0.704,1,0,1.0,-0.3509769228240947
118528,Random,Random mechanical.AVI,0.707,1,0,0.0,-0.34672461308556435
281135,Mental,SEDUCING-B.AVI,0.737,1,1,1.0,-0.3051673867928005
281135,Random,STAR-A.AVI,1.102,0,1,1.0,0.09712671073072282
281135,Mental,SURPRISING-B.AVI,0.527,1,1,1.0,-0.6405547304407747
281135,Random,TENNIS-A.AVI,1.39,0,1,1.0,0.3293037471426003
463040,Mental,Scaring.AVI,1.142,1,1,1.0,0.1327811112338184
463040,Mental,SEDUCING-B.AVI,1.11,1,1,1.0,0.10436001532424286
463040,Random,STAR-A.AVI,1.246,0,1,1.0,0.2199384203652614
463040,Mental,SURPRISING-B.AVI,1.225,1,1,1.0,0.20294084399669038
463040,Random,TENNIS-A.AVI,0.979,0,1,1.0,-0.021223636451626688
141119,Mental,COAXING-B.AVI,0.569,1,0,1.0,-0.5638748448558062
141119,Random,BILLIARD-A.AVI,0.874,0,0,1.0,-0.1346749033266016
141119,Random,DRIFTING-A.AVI,0.849,0,0,1.0,-0.16369609267078977
141119,Mental,Fishing.AVI,0.801,1,0,1.0,-0.22189433191377778
141119,Random,Random mechanical.AVI,0.483,0,0,1.0,-0.7277386253295643
923755,Mental,COAXING-B.AVI,0.46,1,0,1.0,-0.7765287894989963
923755,Random,BILLIARD-A.AVI,0.525,0,0,1.0,-0.6443570163905132
923755,Random,DRIFTING-A.AVI,0.421,0,0,1.0,-0.8651224452997557
923755,Mental,Fishing.AVI,0.687,1,0,1.0,-0.37542098675978763
923755,Random,Random mechanical.AVI,0.749,1,0,0.0,-0.2890162954649176
201515,Mental,COAXING-B.AVI,0.86,1,0,1.0,-0.15082288973458366
201515,Random,BILLIARD-A.AVI,0.499,0,0,1.0,-0.6951491832306184
201515,Random,DRIFTING-A.AVI,0.56,0,0,1.0,-0.579818495252942
201515,Mental,Fishing.AVI,1.061,1,0,1.0,0.05921185963184603
360030,Mental,COAXING-B.AVI,1.541,1,0,1.0,0.43243155633797864
360030,Random,BILLIARD-A.AVI,1.248,0,0,1.0,0.22154226994723591
360030,Random,DRIFTING-A.AVI,0.828,0,0,1.0,-0.18874212459687742
360030,Random,Random mechanical.AVI,2.065,0,0,1.0,0.7251302264129961
672756,Mental,COAXING-B.AVI,0.797,1,0,1.0,-0.22690060019192196
672756,Random,BILLIARD-A.AVI,1.775,0,0,1.0,0.5738004229273791
672756,Random,DRIFTING-A.AVI,1.04,0,0,1.0,0.03922071315328133
672756,Mental,Fishing.AVI,0.622,1,0,1.0,-0.4748151862429576
672756,Random,Random mechanical.AVI,2.378,0,0,1.0,0.8662597982685901
177241,Mental,COAXING-B.AVI,2.008,1,0,1.0,0.6971392018294827
177241,Random,BILLIARD-A.AVI,0.61,0,0,1.0,-0.4942963218147801
177241,Random,DRIFTING-A.AVI,1.38,0,0,1.0,0.3220834991691132
177241,Mental,Fishing.AVI,0.597,1,0,1.0,-0.515838165589535
177241,Random,Random mechanical.AVI,0.64,0,0,1.0,-0.4462871026284195
178950,Mental,Scaring.AVI,1.052,1,1,1.0,0.050693114315518165
178950,Mental,SEDUCING-B.AVI,0.747,1,1,1.0,-0.29169009384931976
178950,Random,STAR-A.AVI,1.425,0,1,1.0,0.3541718137206139
178950,Mental,SURPRISING-B.AVI,0.957,1,1,1.0,-0.04395188752918283
178950,Random,TENNIS-A.AVI,0.709,0,1,1.0,-0.3438997524500096
677766,Mental,COAXING-B.AVI,1.823,1,0,1.0,0.6004834956965259
677766,Random,BILLIARD-A.AVI,2.085,0,0,1.0,0.7347688552507647
677766,Random,DRIFTING-A.AVI,1.583,0,0,1.0,0.4593217808988751
677766,Random,Random mechanical.AVI,1.061,0,0,1.0,0.05921185963184603
888678,Mental,COAXING-B.AVI,1.364,1,0,1.0,0.3104215594212704
888678,Random,BILLIARD-A.AVI,1.194,0,0,1.0,0.1773090149704103
888678,Random,DRIFTING-A.AVI,0.779,0,0,1.0,-0.24974423311138874
888678,Mental,Fishing.AVI,1.135,1,0,1.0,0.126632650933366
888678,Random,Random mechanical.AVI,0.993,0,0,1.0,-0.007024614936964466
385450,Mental,Scaring.AVI,0.64,1,1,1.0,-0.4462871026284195
385450,Mental,SEDUCING-B.AVI,0.631,1,1,1.0,-0.4604494164409239
385450,Random,STAR-A.AVI,0.917,0,1,1.0,-0.08664780672567217
385450,Mental,SURPRISING-B.AVI,0.85,1,1,1.0,-0.16251892949777494
385450,Random,TENNIS-A.AVI,1.27,0,1,1.0,0.23901690047049992
129331,Mental,COAXING-B.AVI,0.909,1,0,1.0,-0.09541018480465818
129331,Random,BILLIARD-A.AVI,0.595,0,0,1.0,-0.5191938734365074
129331,Random,DRIFTING-A.AVI,0.764,0,0,1.0,-0.2691874898156165
129331,Mental,Fishing.AVI,0.768,1,0,1.0,-0.26396554583446485
541640,Mental,Scaring.AVI,0.638,1,1,1.0,-0.44941699563734716
541640,Random,STAR-A.AVI,1.213,0,1,1.0,0.19309662996191315
541640,Mental,SURPRISING-B.AVI,0.499,1,1,1.0,-0.6951491832306184
468050,Mental,Scaring.AVI,1.241,1,1,1.0,0.21591750622247025
468050,Mental,SEDUCING-B.AVI,0.609,1,1,1.0,-0.49593701127224005
468050,Random,STAR-A.AVI,0.578,0,1,1.0,-0.5481814103097596
468050,Mental,SURPRISING-B.AVI,1.501,1,1,1.0,0.40613155265132483
468050,Random,TENNIS-A.AVI,0.609,0,1,1.0,-0.49593701127224005
580751,Mental,COAXING-B.AVI,0.875,1,0,1.0,-0.13353139262452263
580751,Random,BILLIARD-A.AVI,0.599,0,0,1.0,-0.5124936808666878
580751,Random,DRIFTING-A.AVI,0.666,0,0,1.0,-0.40646560844174784
580751,Mental,Fishing.AVI,0.901,1,0,1.0,-0.10425002137379911
647858,Mental,Scaring.AVI,0.808,1,1,1.0,-0.2131932204610416
647858,Mental,SEDUCING-B.AVI,0.868,1,1,1.0,-0.14156356432178688
647858,Random,STAR-A.AVI,0.776,0,1,1.0,-0.25360275879891825
647858,Mental,SURPRISING-B.AVI,0.81,1,1,1.0,-0.21072103131565253
647858,Random,TENNIS-A.AVI,1.294,0,1,1.0,0.25773819607870885
456346,Mental,Scaring.AVI,0.607,1,1,1.0,-0.4992264879226388
456346,Mental,SEDUCING-B.AVI,0.636,1,1,1.0,-0.4525567156420149
456346,Random,STAR-A.AVI,1.717,0,1,1.0,0.5405785819153385
456346,Mental,SURPRISING-B.AVI,0.729,1,1,1.0,-0.31608154697347896
456346,Random,TENNIS-A.AVI,0.48,1,1,0.0,-0.7339691750802004
237334,Mental,COAXING-B.AVI,1.148,1,0,1.0,0.1380212978973746
237334,Random,BILLIARD-A.AVI,2.227,0,0,1.0,0.8006553882752305
237334,Random,DRIFTING-A.AVI,1.501,0,0,1.0,0.40613155265132483
237334,Mental,Fishing.AVI,1.008,1,0,1.0,0.007968169649176881
185442,Mental,COAXING-B.AVI,1.651,1,0,1.0,0.501381164937991
185442,Random,BILLIARD-A.AVI,0.456,0,0,1.0,-0.7852624694677509
185442,Random,DRIFTING-A.AVI,0.554,0,0,1.0,-0.5905905922348531
185442,Mental,Fishing.AVI,0.501,1,0,1.0,-0.6911491778972723
185442,Random,Random mechanical.AVI,0.577,0,0,1.0,-0.5499130124740376
329844,Mental,COAXING-B.AVI,0.934,1,0,1.0,-0.06827884075329438
329844,Random,BILLIARD-A.AVI,0.821,0,0,1.0,-0.1972321695297089
329844,Random,DRIFTING-A.AVI,0.702,0,0,1.0,-0.353821874956326
329844,Mental,Fishing.AVI,1.094,1,0,1.0,0.08984070399978954
329844,Random,Random mechanical.AVI,1.001,0,0,1.0,0.0009995003330834232
173940,Mental,Scaring.AVI,1.024,1,1,1.0,0.023716526617316065
173940,Mental,SEDUCING-B.AVI,0.718,1,1,1.0,-0.33128570993391293
173940,Random,STAR-A.AVI,1.451,0,1,1.0,0.37225297390205087
173940,Mental,SURPRISING-B.AVI,0.818,1,1,1.0,-0.20089294237939007
