subj_idx,stim,movie,rt,response
283543,Random,TENNIS-A.AVI,0.317,0
199958,Mental,Scaring.AVI,0.74,1
199958,Mental,SEDUCING-B.AVI,0.717,1
199958,Random,STAR-A.AVI,0.943,0
199958,Mental,SURPRISING-B.AVI,1.0,1
199958,Random,TENNIS-A.AVI,1.707,0
149236,Mental,Scaring.AVI,0.673,1
149236,Mental,SEDUCING-B.AVI,0.824,1
149236,Random,STAR-A.AVI,0.994,0
149236,Mental,SURPRISING-B.AVI,0.789,1
149236,Random,TENNIS-A.AVI,0.974,0
188448,Mental,COAXING-B.AVI,1.192,1
188448,Random,BILLIARD-A.AVI,0.92,0
188448,Random,DRIFTING-A.AVI,1.306,0
188448,Mental,Fishing.AVI,1.025,1
188448,Random,Random mechanical.AVI,1.026,0
381038,Mental,COAXING-B.AVI,0.863,1
381038,Random,BILLIARD-A.AVI,0.686,0
381038,Random,DRIFTING-A.AVI,0.653,0
381038,Mental,Fishing.AVI,0.771,1
381038,Random,Random mechanical.AVI,1.863,9
105115,Mental,COAXING-B.AVI,0.861,1
105115,Random,BILLIARD-A.AVI,0.668,0
105115,Random,DRIFTING-A.AVI,0.906,0
105115,Mental,Fishing.AVI,0.905,1
105115,Random,Random mechanical.AVI,1.314,0
792564,Mental,COAXING-B.AVI,1.507,1
792564,Random,BILLIARD-A.AVI,0.817,0
792564,Random,DRIFTING-A.AVI,0.542,0
792564,Mental,Fishing.AVI,0.813,1
792564,Random,Random mechanical.AVI,0.735,0
849264,Mental,Scaring.AVI,1.025,1
849264,Mental,SEDUCING-B.AVI,0.947,1
849264,Random,STAR-A.AVI,1.116,0
849264,Mental,SURPRISING-B.AVI,1.121,1
849264,Random,TENNIS-A.AVI,1.014,0
827052,Mental,COAXING-B.AVI,1.063,1
827052,Random,BILLIARD-A.AVI,0.584,0
827052,Random,DRIFTING-A.AVI,0.506,0
827052,Mental,Fishing.AVI,0.548,1
827052,Random,Random mechanical.AVI,0.655,9
233326,Mental,COAXING-B.AVI,1.478,1
233326,Random,DRIFTING-A.AVI,2.509,0
233326,Mental,Fishing.AVI,2.758,1
114318,Mental,Scaring.AVI,0.62,1
114318,Mental,SEDUCING-B.AVI,0.59,1
114318,Random,STAR-A.AVI,0.392,0
114318,Mental,SURPRISING-B.AVI,0.738,1
114318,Random,TENNIS-A.AVI,0.873,9
178243,Mental,COAXING-B.AVI,0.895,1
178243,Random,BILLIARD-A.AVI,0.62,9
178243,Random,DRIFTING-A.AVI,1.238,0
178243,Mental,Fishing.AVI,1.885,0
178243,Random,Random mechanical.AVI,1.157,0
181636,Mental,Scaring.AVI,2.44,1
181636,Mental,SEDUCING-B.AVI,2.568,1
181636,Random,STAR-A.AVI,2.025,0
181636,Mental,SURPRISING-B.AVI,1.782,1
181636,Random,TENNIS-A.AVI,1.409,0
204521,Mental,Scaring.AVI,0.556,1
204521,Mental,SEDUCING-B.AVI,0.426,1
204521,Random,STAR-A.AVI,0.315,0
204521,Mental,SURPRISING-B.AVI,0.543,1
204521,Random,TENNIS-A.AVI,0.635,0
529953,Mental,Scaring.AVI,0.808,1
529953,Mental,SEDUCING-B.AVI,0.723,1
529953,Random,STAR-A.AVI,0.415,0
529953,Mental,SURPRISING-B.AVI,0.661,1
529953,Random,TENNIS-A.AVI,0.538,0
191336,Mental,Scaring.AVI,2.414,1
191336,Mental,SEDUCING-B.AVI,0.691,1
191336,Random,STAR-A.AVI,0.502,0
191336,Mental,SURPRISING-B.AVI,1.108,1
191336,Random,TENNIS-A.AVI,1.317,0
578057,Mental,COAXING-B.AVI,1.322,1
578057,Random,BILLIARD-A.AVI,2.133,0
578057,Random,DRIFTING-A.AVI,2.134,0
578057,Mental,Fishing.AVI,1.197,1
578057,Random,Random mechanical.AVI,0.954,1
673455,Mental,COAXING-B.AVI,0.981,1
673455,Random,BILLIARD-A.AVI,0.809,0
673455,Random,DRIFTING-A.AVI,0.899,0
673455,Mental,Fishing.AVI,0.927,1
673455,Random,Random mechanical.AVI,1.003,0
389357,Mental,COAXING-B.AVI,1.031,9
389357,Random,BILLIARD-A.AVI,0.916,0
389357,Random,DRIFTING-A.AVI,0.945,0
389357,Mental,Fishing.AVI,1.001,1
389357,Random,Random mechanical.AVI,0.972,0
800941,Mental,COAXING-B.AVI,1.014,9
800941,Random,BILLIARD-A.AVI,0.939,0
800941,Random,DRIFTING-A.AVI,0.631,0
800941,Mental,Fishing.AVI,0.429,1
800941,Random,Random mechanical.AVI,0.952,9
731140,Mental,COAXING-B.AVI,0.85,1
731140,Random,BILLIARD-A.AVI,1.69,0
731140,Random,DRIFTING-A.AVI,1.005,0
731140,Mental,Fishing.AVI,0.887,1
731140,Random,Random mechanical.AVI,1.608,0
180432,Mental,Scaring.AVI,0.732,1
180432,Mental,SEDUCING-B.AVI,0.598,1
180432,Random,STAR-A.AVI,0.67,0
180432,Mental,SURPRISING-B.AVI,0.495,1
180432,Random,TENNIS-A.AVI,1.109,9
205725,Mental,Scaring.AVI,0.643,1
205725,Mental,SEDUCING-B.AVI,0.56,1
205725,Random,STAR-A.AVI,0.937,0
205725,Mental,SURPRISING-B.AVI,0.716,1
205725,Random,TENNIS-A.AVI,0.538,0
148840,Mental,Scaring.AVI,0.751,1
148840,Mental,SEDUCING-B.AVI,0.422,1
148840,Random,STAR-A.AVI,0.491,0
148840,Mental,SURPRISING-B.AVI,0.396,1
148840,Random,TENNIS-A.AVI,1.358,0
197651,Mental,COAXING-B.AVI,1.255,1
197651,Random,BILLIARD-A.AVI,1.389,0
197651,Random,DRIFTING-A.AVI,1.007,0
197651,Mental,Fishing.AVI,0.852,1
197651,Random,Random mechanical.AVI,1.073,0
828862,Mental,Scaring.AVI,1.534,1
828862,Mental,SEDUCING-B.AVI,0.756,1
828862,Random,STAR-A.AVI,0.911,0
828862,Mental,SURPRISING-B.AVI,0.785,1
828862,Random,TENNIS-A.AVI,1.02,0
148032,Mental,Scaring.AVI,0.693,1
148032,Mental,SEDUCING-B.AVI,0.507,1
148032,Random,STAR-A.AVI,0.838,0
148032,Mental,SURPRISING-B.AVI,1.033,1
148032,Random,TENNIS-A.AVI,1.186,0
111716,Mental,COAXING-B.AVI,0.9,1
111716,Random,BILLIARD-A.AVI,0.999,0
111716,Random,DRIFTING-A.AVI,1.25,0
111716,Mental,Fishing.AVI,1.447,1
111716,Random,Random mechanical.AVI,0.892,0
172332,Mental,COAXING-B.AVI,1.133,1
172332,Random,BILLIARD-A.AVI,1.529,0
172332,Random,DRIFTING-A.AVI,0.98,0
172332,Mental,Fishing.AVI,0.954,1
172332,Random,Random mechanical.AVI,1.138,0
594156,Mental,Scaring.AVI,0.691,1
594156,Mental,SEDUCING-B.AVI,0.827,1
594156,Random,STAR-A.AVI,0.894,9
594156,Mental,SURPRISING-B.AVI,0.897,1
594156,Random,TENNIS-A.AVI,0.445,0
100307,Mental,Scaring.AVI,0.542,1
100307,Mental,SEDUCING-B.AVI,0.363,1
100307,Random,STAR-A.AVI,0.481,0
100307,Mental,SURPRISING-B.AVI,0.532,1
100307,Random,TENNIS-A.AVI,0.669,0
310621,Mental,Scaring.AVI,1.003,1
310621,Mental,SEDUCING-B.AVI,1.08,1
310621,Random,STAR-A.AVI,1.031,0
310621,Mental,SURPRISING-B.AVI,0.975,1
310621,Random,TENNIS-A.AVI,2.211,9
136126,Mental,Scaring.AVI,1.25,1
136126,Mental,SEDUCING-B.AVI,1.279,1
136126,Random,STAR-A.AVI,1.004,0
136126,Mental,SURPRISING-B.AVI,1.601,1
136126,Random,TENNIS-A.AVI,0.995,0
168240,Mental,Scaring.AVI,0.84,1
168240,Mental,SEDUCING-B.AVI,0.637,1
168240,Random,STAR-A.AVI,0.347,0
168240,Mental,SURPRISING-B.AVI,0.827,1
168240,Random,TENNIS-A.AVI,0.421,0
583858,Mental,Scaring.AVI,0.774,1
583858,Mental,SEDUCING-B.AVI,0.603,1
583858,Random,STAR-A.AVI,0.681,0
583858,Mental,SURPRISING-B.AVI,0.769,1
583858,Random,TENNIS-A.AVI,0.584,0
176441,Mental,Scaring.AVI,0.468,1
176441,Mental,SEDUCING-B.AVI,0.641,1
176441,Random,STAR-A.AVI,0.268,0
176441,Mental,SURPRISING-B.AVI,0.418,1
176441,Random,TENNIS-A.AVI,0.636,0
555651,Mental,COAXING-B.AVI,2.254,1
555651,Random,BILLIARD-A.AVI,1.269,0
555651,Random,DRIFTING-A.AVI,0.695,0
555651,Mental,Fishing.AVI,0.667,1
555651,Random,Random mechanical.AVI,1.5,0
713239,Mental,Scaring.AVI,1.469,1
713239,Mental,SEDUCING-B.AVI,0.979,1
713239,Random,STAR-A.AVI,1.109,0
713239,Mental,SURPRISING-B.AVI,1.176,1
713239,Random,TENNIS-A.AVI,1.339,0
195445,Mental,COAXING-B.AVI,1.621,1
195445,Random,BILLIARD-A.AVI,1.28,0
195445,Random,DRIFTING-A.AVI,0.876,0
195445,Mental,Fishing.AVI,1.233,1
195445,Random,Random mechanical.AVI,2.389,0
204016,Mental,Scaring.AVI,0.909,1
204016,Mental,SEDUCING-B.AVI,0.781,1
204016,Random,STAR-A.AVI,0.544,0
204016,Mental,SURPRISING-B.AVI,0.736,1
204016,Random,TENNIS-A.AVI,1.11,0
922854,Mental,Scaring.AVI,0.825,1
922854,Mental,SEDUCING-B.AVI,0.586,1
922854,Random,STAR-A.AVI,0.743,0
922854,Mental,SURPRISING-B.AVI,0.844,1
922854,Random,TENNIS-A.AVI,0.816,0
690152,Mental,COAXING-B.AVI,1.119,1
690152,Mental,Fishing.AVI,0.607,1
123521,Mental,Scaring.AVI,0.834,1
123521,Mental,SEDUCING-B.AVI,0.582,1
123521,Random,STAR-A.AVI,0.799,0
123521,Mental,SURPRISING-B.AVI,0.514,1
123521,Random,TENNIS-A.AVI,1.088,9
891667,Random,BILLIARD-A.AVI,1.072,0
891667,Random,DRIFTING-A.AVI,1.353,0
891667,Mental,Fishing.AVI,1.339,0
891667,Random,Random mechanical.AVI,1.559,9
680452,Mental,COAXING-B.AVI,1.196,1
680452,Random,BILLIARD-A.AVI,0.666,0
680452,Random,DRIFTING-A.AVI,0.676,0
680452,Random,Random mechanical.AVI,0.526,0
187547,Mental,COAXING-B.AVI,0.743,1
187547,Random,BILLIARD-A.AVI,0.97,0
187547,Random,DRIFTING-A.AVI,1.027,0
187547,Mental,Fishing.AVI,0.594,1
187547,Random,Random mechanical.AVI,0.458,9
905147,Mental,Scaring.AVI,1.016,1
905147,Mental,SEDUCING-B.AVI,0.893,1
905147,Random,STAR-A.AVI,0.878,0
905147,Mental,SURPRISING-B.AVI,0.934,1
905147,Random,TENNIS-A.AVI,1.29,0
687163,Mental,Scaring.AVI,0.724,1
687163,Mental,SEDUCING-B.AVI,0.303,1
687163,Random,STAR-A.AVI,1.466,0
687163,Mental,SURPRISING-B.AVI,0.816,1
687163,Random,TENNIS-A.AVI,0.769,0
118730,Mental,Scaring.AVI,0.716,1
118730,Mental,SEDUCING-B.AVI,0.586,1
118730,Random,STAR-A.AVI,0.528,0
118730,Mental,SURPRISING-B.AVI,1.268,1
118730,Random,TENNIS-A.AVI,0.848,0
837964,Mental,COAXING-B.AVI,2.633,1
837964,Random,BILLIARD-A.AVI,1.415,0
837964,Random,DRIFTING-A.AVI,0.963,0
837964,Random,Random mechanical.AVI,0.812,0
158843,Random,BILLIARD-A.AVI,0.568,0
158843,Random,DRIFTING-A.AVI,0.625,0
158843,Mental,Fishing.AVI,0.788,1
158843,Random,Random mechanical.AVI,0.688,0
814649,Mental,COAXING-B.AVI,0.806,1
814649,Random,BILLIARD-A.AVI,1.011,0
814649,Random,DRIFTING-A.AVI,1.199,0
814649,Mental,Fishing.AVI,1.868,1
814649,Random,Random mechanical.AVI,0.812,0
390645,Mental,COAXING-B.AVI,1.367,1
390645,Random,BILLIARD-A.AVI,1.203,9
390645,Random,DRIFTING-A.AVI,1.4,0
390645,Mental,Fishing.AVI,1.346,0
390645,Random,Random mechanical.AVI,2.246,1
173435,Mental,Scaring.AVI,0.757,1
173435,Mental,SEDUCING-B.AVI,0.802,1
173435,Random,STAR-A.AVI,2.017,1
173435,Mental,SURPRISING-B.AVI,0.662,1
173435,Random,TENNIS-A.AVI,0.59,0
137936,Mental,COAXING-B.AVI,1.906,1
137936,Mental,Fishing.AVI,1.092,1
137936,Random,Random mechanical.AVI,2.002,0
206828,Mental,Scaring.AVI,0.716,1
206828,Mental,SEDUCING-B.AVI,0.583,1
206828,Random,STAR-A.AVI,0.339,0
206828,Mental,SURPRISING-B.AVI,0.689,1
206828,Random,TENNIS-A.AVI,1.155,0
871964,Mental,Scaring.AVI,2.691,1
871964,Mental,SEDUCING-B.AVI,1.447,1
871964,Random,STAR-A.AVI,0.995,0
871964,Mental,SURPRISING-B.AVI,1.822,1
871964,Random,TENNIS-A.AVI,0.93,0
212217,Random,STAR-A.AVI,1.207,9
212217,Mental,SURPRISING-B.AVI,1.099,1
212217,Random,TENNIS-A.AVI,1.139,0
201111,Mental,Scaring.AVI,1.034,1
201111,Mental,SEDUCING-B.AVI,0.902,1
201111,Random,STAR-A.AVI,1.209,0
201111,Mental,SURPRISING-B.AVI,1.102,1
201111,Random,TENNIS-A.AVI,0.845,0
880157,Mental,Scaring.AVI,1.059,1
880157,Mental,SEDUCING-B.AVI,0.465,1
880157,Random,STAR-A.AVI,0.644,0
880157,Mental,SURPRISING-B.AVI,0.835,1
880157,Random,TENNIS-A.AVI,0.897,9
126426,Mental,Scaring.AVI,0.65,1
126426,Mental,SEDUCING-B.AVI,0.606,1
126426,Random,STAR-A.AVI,0.738,0
126426,Mental,SURPRISING-B.AVI,0.683,1
126426,Random,TENNIS-A.AVI,0.493,0
177645,Mental,Scaring.AVI,0.865,1
177645,Mental,SEDUCING-B.AVI,0.655,1
177645,Random,STAR-A.AVI,0.667,0
177645,Mental,SURPRISING-B.AVI,0.756,1
177645,Random,TENNIS-A.AVI,1.284,0
495255,Mental,COAXING-B.AVI,1.0,1
495255,Random,BILLIARD-A.AVI,1.536,0
495255,Random,DRIFTING-A.AVI,1.326,0
495255,Mental,Fishing.AVI,1.653,1
495255,Random,Random mechanical.AVI,1.353,0
194746,Mental,COAXING-B.AVI,0.495,1
194746,Random,BILLIARD-A.AVI,0.537,0
194746,Random,DRIFTING-A.AVI,0.526,0
194746,Mental,Fishing.AVI,0.959,1
194746,Random,Random mechanical.AVI,1.057,9
158136,Mental,COAXING-B.AVI,1.386,1
158136,Random,BILLIARD-A.AVI,0.801,0
158136,Random,DRIFTING-A.AVI,0.775,0
158136,Mental,Fishing.AVI,1.129,1
158136,Random,Random mechanical.AVI,1.852,9
694362,Mental,Scaring.AVI,2.369,1
694362,Mental,SEDUCING-B.AVI,2.371,1
694362,Random,STAR-A.AVI,0.454,0
694362,Mental,SURPRISING-B.AVI,1.167,1
694362,Random,TENNIS-A.AVI,0.889,0
627852,Mental,COAXING-B.AVI,1.779,1
627852,Random,DRIFTING-A.AVI,1.775,0
627852,Mental,Fishing.AVI,0.883,1
627852,Random,Random mechanical.AVI,0.767,1
861456,Mental,COAXING-B.AVI,1.097,1
861456,Random,BILLIARD-A.AVI,1.852,0
861456,Random,DRIFTING-A.AVI,0.783,0
861456,Mental,Fishing.AVI,1.842,1
861456,Random,Random mechanical.AVI,1.616,0
133827,Mental,Scaring.AVI,1.047,1
133827,Mental,SEDUCING-B.AVI,1.622,1
133827,Random,STAR-A.AVI,0.521,9
133827,Mental,SURPRISING-B.AVI,0.837,1
133827,Random,TENNIS-A.AVI,0.719,9
149741,Mental,COAXING-B.AVI,1.004,1
149741,Random,BILLIARD-A.AVI,0.949,0
149741,Random,DRIFTING-A.AVI,0.604,0
149741,Mental,Fishing.AVI,1.797,1
149741,Random,Random mechanical.AVI,1.115,0
320826,Mental,Scaring.AVI,0.66,1
320826,Mental,SEDUCING-B.AVI,0.379,1
320826,Random,STAR-A.AVI,0.324,0
320826,Mental,SURPRISING-B.AVI,0.642,1
320826,Random,TENNIS-A.AVI,0.592,9
873968,Mental,COAXING-B.AVI,1.1,1
873968,Random,BILLIARD-A.AVI,0.814,0
873968,Random,DRIFTING-A.AVI,0.635,0
873968,Mental,Fishing.AVI,0.961,1
873968,Random,Random mechanical.AVI,0.548,0
153025,Mental,Scaring.AVI,0.717,1
153025,Mental,SEDUCING-B.AVI,0.422,1
153025,Random,STAR-A.AVI,0.577,0
153025,Mental,SURPRISING-B.AVI,0.802,1
153025,Random,TENNIS-A.AVI,0.509,0
623844,Mental,Scaring.AVI,0.658,1
623844,Mental,SEDUCING-B.AVI,0.951,1
623844,Random,STAR-A.AVI,0.422,0
623844,Mental,SURPRISING-B.AVI,0.387,1
623844,Random,TENNIS-A.AVI,2.423,1
178647,Mental,Scaring.AVI,0.625,1
178647,Mental,SEDUCING-B.AVI,0.71,1
178647,Random,STAR-A.AVI,0.653,0
178647,Mental,SURPRISING-B.AVI,0.694,1
178647,Random,TENNIS-A.AVI,0.593,0
769064,Mental,COAXING-B.AVI,0.981,1
769064,Random,BILLIARD-A.AVI,0.428,0
769064,Random,DRIFTING-A.AVI,0.705,0
769064,Mental,Fishing.AVI,0.957,1
769064,Random,Random mechanical.AVI,1.418,0
580044,Mental,Scaring.AVI,0.492,1
580044,Mental,SEDUCING-B.AVI,0.753,1
580044,Random,STAR-A.AVI,0.801,0
580044,Mental,SURPRISING-B.AVI,0.645,1
580044,Random,TENNIS-A.AVI,1.176,0
181232,Mental,COAXING-B.AVI,1.223,1
181232,Random,BILLIARD-A.AVI,0.909,0
181232,Random,DRIFTING-A.AVI,0.848,0
181232,Mental,Fishing.AVI,1.214,1
181232,Random,Random mechanical.AVI,0.876,0
246133,Mental,COAXING-B.AVI,1.596,1
246133,Random,BILLIARD-A.AVI,1.082,0
246133,Random,DRIFTING-A.AVI,0.843,0
246133,Mental,Fishing.AVI,1.024,1
246133,Random,Random mechanical.AVI,1.48,0
180937,Mental,COAXING-B.AVI,1.052,1
180937,Random,BILLIARD-A.AVI,0.81,0
180937,Random,DRIFTING-A.AVI,0.751,0
180937,Mental,Fishing.AVI,0.954,1
180937,Random,Random mechanical.AVI,1.093,0
395958,Mental,COAXING-B.AVI,0.911,0
395958,Random,BILLIARD-A.AVI,0.971,0
395958,Random,DRIFTING-A.AVI,2.21,0
395958,Mental,Fishing.AVI,1.073,1
395958,Random,Random mechanical.AVI,0.978,0
872764,Mental,Scaring.AVI,0.676,1
872764,Mental,SEDUCING-B.AVI,0.731,1
872764,Random,STAR-A.AVI,0.726,0
872764,Mental,SURPRISING-B.AVI,0.456,1
872764,Random,TENNIS-A.AVI,1.549,0
256540,Mental,COAXING-B.AVI,1.295,1
256540,Random,BILLIARD-A.AVI,0.746,0
256540,Random,DRIFTING-A.AVI,0.793,0
256540,Mental,Fishing.AVI,0.881,9
256540,Random,Random mechanical.AVI,1.416,9
141826,Mental,Scaring.AVI,2.361,0
141826,Mental,SEDUCING-B.AVI,0.673,1
141826,Random,STAR-A.AVI,0.571,0
141826,Mental,SURPRISING-B.AVI,0.615,1
141826,Random,TENNIS-A.AVI,0.594,0
321323,Mental,Scaring.AVI,1.641,1
321323,Mental,SEDUCING-B.AVI,2.198,1
321323,Random,STAR-A.AVI,1.571,0
321323,Mental,SURPRISING-B.AVI,1.338,1
321323,Random,TENNIS-A.AVI,2.588,0
585256,Random,BILLIARD-A.AVI,0.661,1
585256,Random,DRIFTING-A.AVI,1.209,1
585256,Random,Random mechanical.AVI,1.499,1
341834,Mental,COAXING-B.AVI,1.236,1
341834,Random,BILLIARD-A.AVI,2.26,9
341834,Mental,Fishing.AVI,0.558,1
341834,Random,Random mechanical.AVI,0.396,0
698168,Mental,COAXING-B.AVI,1.367,1
698168,Random,BILLIARD-A.AVI,1.835,0
698168,Random,DRIFTING-A.AVI,0.931,0
698168,Mental,Fishing.AVI,1.317,1
698168,Random,Random mechanical.AVI,0.914,0
198350,Mental,Scaring.AVI,0.693,1
198350,Mental,SEDUCING-B.AVI,0.52,1
198350,Random,STAR-A.AVI,0.409,1
198350,Mental,SURPRISING-B.AVI,0.649,1
198350,Random,TENNIS-A.AVI,0.571,0
702133,Mental,COAXING-B.AVI,0.976,1
702133,Random,BILLIARD-A.AVI,0.948,0
702133,Random,DRIFTING-A.AVI,1.157,0
702133,Mental,Fishing.AVI,1.05,1
702133,Random,Random mechanical.AVI,0.847,0
336841,Mental,COAXING-B.AVI,0.809,1
336841,Random,BILLIARD-A.AVI,0.552,0
336841,Random,DRIFTING-A.AVI,0.619,0
336841,Mental,Fishing.AVI,0.723,1
336841,Random,Random mechanical.AVI,1.348,9
130720,Mental,Scaring.AVI,0.687,1
130720,Random,STAR-A.AVI,0.558,9
130720,Mental,SURPRISING-B.AVI,1.849,1
130720,Random,TENNIS-A.AVI,0.857,1
148436,Mental,COAXING-B.AVI,1.5,1
148436,Random,BILLIARD-A.AVI,1.776,0
148436,Random,DRIFTING-A.AVI,0.848,0
148436,Mental,Fishing.AVI,1.083,1
148436,Random,Random mechanical.AVI,1.17,1
111312,Mental,Scaring.AVI,0.589,1
111312,Mental,SEDUCING-B.AVI,0.376,1
111312,Random,STAR-A.AVI,0.469,1
111312,Mental,SURPRISING-B.AVI,0.609,1
111312,Random,TENNIS-A.AVI,1.696,0
590047,Mental,COAXING-B.AVI,0.668,1
590047,Random,BILLIARD-A.AVI,1.157,0
590047,Random,DRIFTING-A.AVI,0.774,0
590047,Mental,Fishing.AVI,0.928,1
590047,Random,Random mechanical.AVI,1.383,9
361234,Mental,COAXING-B.AVI,1.815,1
361234,Random,BILLIARD-A.AVI,1.602,0
361234,Random,DRIFTING-A.AVI,1.031,0
361234,Mental,Fishing.AVI,1.911,0
361234,Random,Random mechanical.AVI,0.826,0
633847,Mental,COAXING-B.AVI,1.297,1
633847,Random,BILLIARD-A.AVI,2.623,0
633847,Mental,Fishing.AVI,1.79,1
633847,Random,Random mechanical.AVI,1.677,9
248238,Mental,COAXING-B.AVI,1.146,0
248238,Random,BILLIARD-A.AVI,0.951,0
248238,Random,DRIFTING-A.AVI,0.595,0
248238,Mental,Fishing.AVI,0.495,1
248238,Random,Random mechanical.AVI,0.54,0
475855,Mental,COAXING-B.AVI,1.295,1
475855,Random,BILLIARD-A.AVI,0.886,0
475855,Random,DRIFTING-A.AVI,0.828,0
475855,Mental,Fishing.AVI,2.954,0
475855,Random,Random mechanical.AVI,1.176,9
356948,Mental,COAXING-B.AVI,2.167,1
356948,Random,BILLIARD-A.AVI,1.604,0
356948,Random,DRIFTING-A.AVI,1.248,0
356948,Mental,Fishing.AVI,1.094,1
356948,Random,Random mechanical.AVI,1.078,1
856766,Mental,Scaring.AVI,0.905,1
856766,Mental,SEDUCING-B.AVI,0.756,1
856766,Random,STAR-A.AVI,1.855,9
856766,Mental,SURPRISING-B.AVI,0.47,1
856766,Random,TENNIS-A.AVI,1.011,0
120717,Mental,Scaring.AVI,0.817,1
120717,Mental,SEDUCING-B.AVI,0.446,1
120717,Random,STAR-A.AVI,0.504,0
120717,Mental,SURPRISING-B.AVI,0.893,1
120717,Random,TENNIS-A.AVI,0.952,0
127832,Mental,Scaring.AVI,1.252,1
127832,Random,STAR-A.AVI,0.965,0
127832,Mental,SURPRISING-B.AVI,1.039,1
127832,Random,TENNIS-A.AVI,1.415,0
127226,Mental,COAXING-B.AVI,0.831,1
127226,Random,BILLIARD-A.AVI,0.801,0
127226,Random,DRIFTING-A.AVI,0.605,0
127226,Mental,Fishing.AVI,1.171,9
127226,Random,Random mechanical.AVI,0.616,0
195041,Mental,Scaring.AVI,0.672,1
195041,Mental,SEDUCING-B.AVI,0.651,1
195041,Random,STAR-A.AVI,0.417,0
195041,Mental,SURPRISING-B.AVI,0.757,1
195041,Random,TENNIS-A.AVI,0.86,0
820745,Mental,Scaring.AVI,0.807,1
820745,Mental,SEDUCING-B.AVI,1.24,1
820745,Random,STAR-A.AVI,0.569,0
820745,Mental,SURPRISING-B.AVI,1.257,1
820745,Random,TENNIS-A.AVI,0.668,0
123824,Mental,COAXING-B.AVI,1.798,9
123824,Random,BILLIARD-A.AVI,2.093,1
123824,Random,DRIFTING-A.AVI,1.196,9
123824,Mental,Fishing.AVI,2.759,1
123824,Random,Random mechanical.AVI,1.486,9
161832,Mental,COAXING-B.AVI,1.107,1
161832,Random,BILLIARD-A.AVI,1.079,0
161832,Random,DRIFTING-A.AVI,1.15,0
